price,location,area,year,rooms,level,state
535 000 zł,"Kraków, Nowa Huta, Czyżyny, bp. Piotra Tomickiego","51,89 m²",2019,2,3,do zamieszkania
290 000 zł,"Kraków, Nowa Huta",31 m²,1970,2,parter,do zamieszkania
499 000 zł,"Kraków, Mistrzejowice, Osiedle Piastów 19",56 m²,1970,4,3,do zamieszkania
560 000 zł,"Kraków, Nowa Huta, Grębałów",85 m²,1960,3,2,do zamieszkania
239 000 zł,"Kraków, Nowa Huta, os. Albertyńskie","21,77 m²",1985,1,9,do zamieszkania
606 606 zł,"Kraków, Nowa Huta, Czyżyny, Centralna","83,10 m²",2022,4,1,do wykończenia
408 317 zł,"Kraków, Nowa Huta, Czyżyny, Centralna","52,35 m²",2022,3,parter,do wykończenia
375 724 zł,"Kraków, Nowa Huta, Czyżyny, Centralna","42,22 m²",2022,2,1,do wykończenia
395 588 zł,"Kraków, Nowa Huta, Czyżyny, Centralna","44,20 m²",2022,2,4,do wykończenia
388 952 zł,"Kraków, Nowa Huta, Czyżyny, Centralna","44,20 m²",2022,2,parter,do wykończenia
476 094 zł,"Kraków, Nowa Huta, Czyżyny, Centralna","64,78 m²",2022,3,2,do wykończenia
379 000 zł,"Kraków, Nowa Huta, Osiedle Wysokie",57 m²,1976,3,4,do zamieszkania
549 000 zł,"Kraków, Mistrzejowice, Osiedle Oświecenia",64 m²,1990,3,3,do zamieszkania
499 000 zł,"Kraków, Nowa Huta, Teatralne 9",55 m²,1960,3,3,do zamieszkania
560 000 zł,"Kraków, Nowa Huta, Grębałów",85 m²,1960,3,2,do zamieszkania
365 000 zł,"Kraków, Mistrzejowice, os. Złotego Wieku","50,30 m²",1975,3,2,do remontu
365 000 zł,"Kraków, Mistrzejowice, os. Złotego Wieku","50,30 m²",1975,3,2,do remontu
458 000 zł,"Kraków, Nowa Huta, os. Na Wzgórzach","56,66 m²",1999,2,2,do zamieszkania
305 000 zł,"Kraków, Mistrzejowice","31,50 m²",2020,2,1,do wykończenia
550 000 zł,"Kraków, Nowa Huta, os. Bohaterów Września",64 m²,1989,3,6,do zamieszkania
395 000 zł,"Kraków, Nowa Huta, os. Krakowiaków","45,51 m²",1953,2,parter,do zamieszkania
525 096 zł,"Kraków, Mistrzejowice, Piasta Kołodzieja","72,93 m²",2021,4,7,do wykończenia
379 800 zł,"Kraków, Mistrzejowice, Piasta Kołodzieja","50,64 m²",2021,3,2,do wykończenia
445 519 zł,"Kraków, Mistrzejowice, Piasta Kołodzieja","61,03 m²",2021,3,6,do wykończenia
301 410 zł,"Kraków, Mistrzejowice, Piasta Kołodzieja","33,49 m²",2021,2,5,do wykończenia
341 615 zł,"Kraków, Mistrzejowice, Piasta Kołodzieja","40,19 m²",2021,2,8,do wykończenia
269 010 zł,"Kraków, Mistrzejowice, Piasta Kołodzieja","29,89 m²",2021,1,8,do wykończenia
655 000 zł,"Kraków, Nowa Huta, Czyżyny, os. Dywizjonu 303",69 m²,2020,3,1,do zamieszkania
570 000 zł,"Kraków, Mistrzejowice, Osiedle Dywizjonu 303",63 m²,1982,3,parter,do zamieszkania
699 000 zł,"Kraków, Mistrzejowice, os. Piastów","72,31 m²",2020,4,1,do zamieszkania
439 700 zł,"Kraków, Nowa Huta, Czyżyny, ul. Sołtysowska","46,50 m²",2012,2,6,do zamieszkania
410 000 zł,"Kraków, Nowa Huta, Słoneczne","47,89 m²",1956,2,3,do zamieszkania
332 316 zł,"Kraków, Nowa Huta, Czyżyny, ul. Sołtysowska","32,58 m²",2022,2,1,do wykończenia
365 000 zł,"Kraków, Nowa Huta, os. Złotego Wieku",51 m²,1980,3,2,do remontu
590 000 zł,"Kraków, Nowa Huta, os. Ogrodowe 4",63 m²,1953,3,3,do zamieszkania
745 000 zł,"Kraków, Nowa Huta, os. Centrum A",76 m²,1961,3,5,do zamieszkania
469 000 zł,"Kraków, Mistrzejowice, ul. Piasta Kołodzieja","47,24 m²",2018,2,parter,do zamieszkania
364 200 zł,"Kraków, Mistrzejowice, ul. Piasta Kołodzieja","36,42 m²",2018,2,9,do zamieszkania
360 000 zł,"Kraków, Nowa Huta, os. Przy Arce",46 m²,1975,3,2,do zamieszkania
425 000 zł,"Kraków, Nowa Huta, os. Oświecenia",54 m²,1985,2,7,do zamieszkania
515 964 zł,"Kraków, Mistrzejowice","67,89 m²",2020,3,5,do wykończenia
410 000 zł,"Kraków, Nowa Huta, os. Słoneczne",48 m²,1956,2,3,do zamieszkania
431 357 zł,"Kraków, Mistrzejowice","59,09 m²",2020,3,2,do wykończenia
415 000 zł,"Kraków, Nowa Huta, Centrum C",40 m²,1954,2,3,do zamieszkania
595 000 zł,"Kraków, Mistrzejowice, Piastów",59 m²,2020,3,parter,do zamieszkania
359 000 zł,"Kraków, Nowa Huta, os. Tysiąclecia",44 m²,1971,2,3,do zamieszkania
350 000 zł,"Kraków, Nowa Huta, os. Stalowe","49,50 m²",1950,2,2,do remontu
400 000 zł,"Kraków, Nowa Huta, os. Centrum C",40 m²,1954,2,3,do zamieszkania
329 000 zł,"Kraków, Nowa Huta, Czyżyny, ul. Bolesława Orlińskiego","29,38 m²",2017,1,5,do zamieszkania
595 000 zł,"Kraków, Nowa Huta, Czyżyny, ul. Bolesława Orlińskiego",59 m²,2017,3,4,do zamieszkania
419 000 zł,"Kraków, Nowa Huta, os. Słoneczne","47,90 m²",1956,2,3,do zamieszkania
569 000 zł,"Kraków, Nowa Huta, Czyżyny, 2 Pułku Lotniczego","74,39 m²",2000,3,parter,do zamieszkania
345 000 zł,"Kraków, Nowa Huta","33,33 m²",1953,2,3,do zamieszkania
415 000 zł,"Kraków, Nowa Huta, os. Centrum C",40 m²,1954,2,3,do zamieszkania
390 000 zł,"Kraków, Nowa Huta, os. Sportowe",48 m²,1950,3,2,do zamieszkania
520 870 zł,"Kraków, Mistrzejowice, ul. Piasta Kołodzieja","79,54 m²",2022,4,1,do wykończenia
399 000 zł,"Kraków, Nowa Huta, Czyżyny, Sołtysowska","49,46 m²",2021,2,parter,do wykończenia
439 000 zł,"Kraków, Nowa Huta, Czyżyny, Sołtysowska","56,31 m²",2021,2,parter,do wykończenia
399 000 zł,"Kraków, Nowa Huta, Czyżyny, Sołtysowska","49,46 m²",2021,2,4,do wykończenia
299 000 zł,"Kraków, Nowa Huta, Czyżyny, Sołtysowska","32,67 m²",2021,1,5,do wykończenia
299 000 zł,"Kraków, Nowa Huta, Czyżyny, Sołtysowska","32,67 m²",2021,1,parter,do wykończenia
305 000 zł,"Kraków, Mistrzejowice, Piasta Kołodzieja","31,48 m²",2020,1,2,do wykończenia
832 195 zł,"Kraków, Mistrzejowice, Piasta Kołodzieja","91,45 m²",2020,4,9,do wykończenia
548 760 zł,"Kraków, Mistrzejowice, Piasta Kołodzieja","64,56 m²",2020,3,2,do wykończenia
594 080 zł,"Kraków, Mistrzejowice, Piasta Kołodzieja","75,20 m²",2020,4,2,do wykończenia
476 862 zł,"Kraków, Mistrzejowice, Piasta Kołodzieja","53,58 m²",2020,3,1,do wykończenia
386 163 zł,"Kraków, Mistrzejowice, Piasta Kołodzieja","36,09 m²",2020,2,9,do wykończenia
404 616 zł,"Kraków, Mistrzejowice, Piasta Kołodzieja","43,98 m²",2020,2,2,do wykończenia
267 456 zł,"Kraków, Mistrzejowice, Piasta Kołodzieja","27,86 m²",2020,1,4,do wykończenia
301 410 zł,"Kraków, Mistrzejowice","33,49 m²",2022,2,5,do wykończenia
461 760 zł,"Kraków, Mistrzejowice","62,40 m²",2022,4,3,do wykończenia
346 205 zł,"Kraków, Mistrzejowice","40,73 m²",2022,2,1,do wykończenia
402 979 zł,"Kraków, Mistrzejowice","51,01 m²",2022,3,4,do wykończenia
497 002 zł,"Kraków, Mistrzejowice","60,61 m²",2020,3,8,do wykończenia
520 494 zł,"Kraków, Mistrzejowice","66,73 m²",2020,3,3,do wykończenia
349 000 zł,"Kraków, Nowa Huta","51,13 m²",1960,3,4,do remontu
619 000 zł,"Kraków, Nowa Huta, Czyżyny, os. Dywizjonu 303",70 m²,2011,3,4,do zamieszkania
360 000 zł,"Kraków, Nowa Huta, os. Jagiellońskie",43 m²,1973,2,parter,do zamieszkania
353 803 zł,"Kraków, Nowa Huta, Czyżyny, ul. Sołtysowska","35,03 m²",2022,2,1,do wykończenia
360 000 zł,"Kraków, Nowa Huta, Czyżyny, al. Pokoju",38 m²,1978,2,4,do zamieszkania
799 000 zł,"Kraków, Nowa Huta, Czyżyny, ul. Lema 32",69 m²,2019,5,2,do zamieszkania
259 000 zł,"Kraków, Mistrzejowice, os. Bohaterów Września","30,57 m²",1973,1,4,do zamieszkania
435 000 zł,"Kraków, Mistrzejowice",51 m²,2020,3,2,do wykończenia
335 000 zł,"Kraków, Nowa Huta, os. Urocze","46,50 m²",1955,2,2,do remontu
519 000 zł,"Kraków, Mistrzejowice, os. Oświecenia",63 m²,1988,3,3,do zamieszkania
544 000 zł,"Kraków, Nowa Huta, os. Dywizjonu 303",64 m²,1989,3,parter,do zamieszkania
439 000 zł,"Kraków, Nowa Huta, os.Teatralne",50 m²,1960,3,parter,do zamieszkania
530 000 zł,"Kraków, Mistrzejowice","48,25 m²",2020,3,1,do zamieszkania
550 000 zł,"Kraków, Nowa Huta, Czyżyny, ul. Marii Dąbrowskiej",48 m²,2015,2,7,do zamieszkania
364 000 zł,"Kraków, Mistrzejowice, os. Tysiąclecia","41,09 m²",1973,2,1,do zamieszkania
412 000 zł,"Kraków, Nowa Huta, Czyżyny, FAJNY DOM UL. SOŁTYSOWSKA",36 m²,2018,1,parter,do wykończenia
329 000 zł,"Kraków, Nowa Huta, os. Jagiellońskie","35,91 m²",1970,2,1,do zamieszkania
415 000 zł,"Kraków, Nowa Huta, os. Centrum C",39 m²,1960,2,5,do zamieszkania
429 000 zł,"Kraków, Nowa Huta, os. Górali","48,32 m²",1958,2,parter,do zamieszkania
375 000 zł,"Kraków, Nowa Huta, os. Piastów",47 m²,1976,3,1,do remontu
320 000 zł,"Kraków, Nowa Huta, os. Na Lotnisku",36 m²,1970,2,1,do zamieszkania
530 000 zł,"Kraków, Mistrzejowice, Piasta Kołodzieja","48,50 m²",2020,3,5,do zamieszkania
560 454 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","64,42 m²",2022,4,4,do wykończenia
577 538 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","59,54 m²",2022,3,5,do wykończenia
394 345 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","41,51 m²",2022,2,5,do wykończenia
414 578 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","42,74 m²",2022,2,5,do wykończenia
533 985 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","55,05 m²",2022,3,5,do wykończenia
309 677 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","32,77 m²",2022,2,1,do wykończenia
357 204 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","35,02 m²",2022,2,1,do wykończenia
351 208 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","33,77 m²",2022,2,1,do wykończenia
390 530 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","39,85 m²",2022,2,1,do wykończenia
311 315 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","32,77 m²",2022,2,2,do wykończenia
361 415 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","35,26 m²",2022,2,2,do wykończenia
354 255 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","33,90 m²",2022,2,2,do wykończenia
393 114 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","39,91 m²",2022,2,2,do wykończenia
312 954 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","32,77 m²",2022,2,3,do wykończenia
363 178 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","35,26 m²",2022,2,3,do wykończenia
355 950 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","33,90 m²",2022,2,3,do wykończenia
395 109 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","39,91 m²",2022,2,3,do wykończenia
619 458 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","72,03 m²",2022,4,4,do wykończenia
358 595 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","33,99 m²",2022,2,4,do wykończenia
397 403 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","39,94 m²",2022,2,4,do wykończenia
700 922 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","72,26 m²",2022,4,5,do wykończenia
559 845 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","64,35 m²",2022,4,5,do wykończenia
426 955 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","50,23 m²",2022,3,1,do wykończenia
349 248 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","34,24 m²",2022,2,1,do wykończenia
350 574 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","34,37 m²",2022,2,1,do wykończenia
605 358 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","71,64 m²",2022,4,1,do wykończenia
429 044 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","46,89 m²",2022,2,1,do wykończenia
399 329 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","50,23 m²",2022,3,2,do wykończenia
353 010 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","34,44 m²",2022,2,2,do wykończenia
612 425 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","72,05 m²",2022,4,2,do wykończenia
433 872 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","47,16 m²",2022,2,2,do wykończenia
401 840 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","50,23 m²",2022,3,3,do wykończenia
354 732 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","34,44 m²",2022,2,3,do wykończenia
356 380 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","34,60 m²",2022,2,3,do wykończenia
616 028 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","72,05 m²",2022,4,3,do wykończenia
436 230 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","47,16 m²",2022,2,3,do wykończenia
403 547 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","50,13 m²",2022,3,4,do wykończenia
356 558 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","34,45 m²",2022,2,4,do wykończenia
358 731 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","34,66 m²",2022,2,4,do wykończenia
603 204 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","71,81 m²",2022,4,4,do wykończenia
438 495 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","47,15 m²",2022,2,4,do wykończenia
606 042 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","70,47 m²",2022,4,5,do wykończenia
403 920 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","39,60 m²",2022,2,5,do wykończenia
622 541 zł,"Kraków, Nowa Huta, Czyżyny, Nowohucka 46","71,97 m²",2022,4,5,do wykończenia
587 448 zł,"Kraków, Nowa Huta, Czyżyny, Sołtysowska","81,59 m²",2018,3,1,do wykończenia
497 268 zł,"Kraków, Mistrzejowice, Piasta Kołodzieja","65,43 m²",2021,4,1,do zamieszkania
466 732 zł,"Kraków, Mistrzejowice, Piasta Kołodzieja","59,08 m²",2021,3,1,do zamieszkania
384 788 zł,"Kraków, Mistrzejowice, Piasta Kołodzieja","50,63 m²",2021,3,1,do zamieszkania
366 168 zł,"Kraków, Mistrzejowice, Piasta Kołodzieja","48,18 m²",2021,2,1,do zamieszkania
385 548 zł,"Kraków, Mistrzejowice, Piasta Kołodzieja","50,73 m²",2021,2,1,do zamieszkania
794 885 zł,"Kraków, Mistrzejowice, Piasta Kołodzieja","87,35 m²",2020,4,9,do wykończenia
381 498 zł,"Kraków, Mistrzejowice, Piasta Kołodzieja","48,91 m²",2020,2,parter,do wykończenia
492 896 zł,"Kraków, Mistrzejowice","67,52 m²",2021,2,9,do wykończenia
385 440 zł,"Kraków, Mistrzejowice","48,18 m²",2021,2,parter,do wykończenia
451 962 zł,"Kraków, Mistrzejowice","59,08 m²",2021,3,parter,do wykończenia
330 000 zł,"Kraków, Nowa Huta, Czyżyny, Sołtysowska","30,50 m²",2015,1,3,do zamieszkania
341 500 zł,"Kraków, Wzgórza Krzesławickie","34,41 m²",2019,2,parter,do zamieszkania
255 000 zł,"Kraków, Wzgórza Krzesławickie, os. Na Wzgórzach","32,20 m²",1970,2,2,do remontu
480 000 zł,"Kraków, Wzgórza Krzesławickie","56,59 m²",2002,3,parter,do wykończenia
345 000 zł,"Kraków, Wzgórza Krzesławickie, Niebyła",34 m²,2019,2,parter,do zamieszkania
480 000 zł,"Kraków, Wzgórza Krzesławickie, Na Wzgórzach","56,60 m²",2002,3,parter,do wykończenia
255 000 zł,"Kraków, Wzgórza Krzesławickie","32,20 m²",1970,2,2,do remontu
341 500 zł,"Kraków, Wzgórza Krzesławickie","34,41 m²",2019,2,parter,do zamieszkania
255 000 zł,"Kraków, Wzgórza Krzesławickie, os. Na Wzgórzach","32,20 m²",1970,2,2,do remontu
374 204 zł,"Kraków, Wzgórza Krzesławickie, ul. Gustawa Morcinka","55,03 m²",2020,3,2,do wykończenia
374 748 zł,"Kraków, Wzgórza Krzesławickie, ul. Gustawa Morcinka","55,11 m²",2020,3,2,do wykończenia
360 528 zł,"Kraków, Wzgórza Krzesławickie, ul. Gustawa Morcinka","48,72 m²",2020,3,parter,do wykończenia
255 000 zł,"Kraków, Wzgórza Krzesławickie","32,20 m²",1970,2,2,do zamieszkania
469 000 zł,"Kraków, Wzgórza Krzesławickie, os. Na Stoku","52,48 m²",2014,2,3,do zamieszkania
255 000 zł,"Kraków, Wzgórza Krzesławickie","32,20 m²",1970,2,2,do remontu
195 000 zł,"Kraków, Wzgórza Krzesławickie",27 m²,1965,1,2,do wykończenia
231 000 zł,"Kraków, Wzgórza Krzesławickie, ul. Gustawa Morcinka","30,80 m²",2021,2,3,do wykończenia
370 000 zł,"Kraków, Wzgórza Krzesławickie","47,60 m²",1970,2,3,do zamieszkania
341 500 zł,"Kraków, Wzgórza Krzesławickie, Niebyła","34,50 m²",2019,2,parter,do wykończenia
319 000 zł,"Kraków, Wzgórza Krzesławickie, os. Na Wzgórzach","33,37 m²",1965,3,parter,do zamieszkania
341 500 zł,"Kraków, Wzgórza Krzesławickie","34,20 m²",2019,2,parter,do zamieszkania
255 000 zł,"Kraków, Wzgórza Krzesławickie, Architektów","32,20 m²",1970,2,2,do remontu
355 000 zł,"Kraków, Wzgórza Krzesławickie",47 m²,1960,2,parter,do wykończenia
355 000 zł,"Kraków, Wzgórza Krzesławickie",46 m²,1960,2,parter,do zamieszkania
355 000 zł,"Kraków, Wzgórza Krzesławickie","46,60 m²",1960,2,parter,do remontu
355 000 zł,"Kraków, Wzgórza Krzesławickie, os. Na Wzgórzach",47 m²,1970,2,parter,do remontu
257 000 zł,"Kraków, Wzgórza Krzesławickie, os. Na Stoku",35 m²,1963,2,3,do zamieszkania
374 418 zł,"Kraków, Wzgórza Krzesławickie, ul.Gustawa Morcinka","61,38 m²",2022,3,1,do wykończenia
255 000 zł,"Kraków, Wzgórza Krzesławickie","32,20 m²",1970,2,2,do zamieszkania
341 500 zł,"Kraków, Wzgórza Krzesławickie","34,20 m²",2019,2,parter,do zamieszkania
409 305 zł,"Kraków, Wzgórza Krzesławickie, ul.Gustawa Morcinka","62,97 m²",2022,4,1,do wykończenia
369 840 zł,"Kraków, Wzgórza Krzesławickie, ul.Gustawa Morcinka","61,64 m²",2022,3,parter,do wykończenia
257 000 zł,"Kraków, Wzgórza Krzesławickie",36 m²,1963,2,3,do remontu
402 560 zł,"Kraków, Wzgórza Krzesławickie, ul.Gustawa Morcinka","69,90 m²",2022,3,3,do wykończenia
257 076 zł,"Kraków, Wzgórza Krzesławickie, ul.Gustawa Morcinka","34,74 m²",2022,2,3,do wykończenia
364 352 zł,"Kraków, Wzgórza Krzesławickie, ul.Gustawa Morcinka","56,93 m²",2022,3,3,do wykończenia
435 960 zł,"Kraków, Wzgórza Krzesławickie, ul.Gustawa Morcinka","69,20 m²",2022,4,2,do wykończenia
272 664 zł,"Kraków, Wzgórza Krzesławickie, ul.Gustawa Morcinka","37,87 m²",2022,2,2,do wykończenia
373 442 zł,"Kraków, Wzgórza Krzesławickie, ul.Gustawa Morcinka","61,22 m²",2022,3,2,do wykończenia
436 779 zł,"Kraków, Wzgórza Krzesławickie, ul.Gustawa Morcinka","69,33 m²",2022,4,1,do wykończenia
270 013 zł,"Kraków, Wzgórza Krzesławickie, ul.Gustawa Morcinka","38,03 m²",2022,2,1,do wykończenia
374 418 zł,"Kraków, Wzgórza Krzesławickie, ul.Gustawa Morcinka","61,38 m²",2022,3,1,do wykończenia
451 555 zł,"Kraków, Wzgórza Krzesławickie, ul.Gustawa Morcinka","69,47 m²",2022,4,parter,do wykończenia
271 646 zł,"Kraków, Wzgórza Krzesławickie, ul.Gustawa Morcinka","38,26 m²",2022,2,parter,do wykończenia
369 840 zł,"Kraków, Wzgórza Krzesławickie, ul.Gustawa Morcinka","61,64 m²",2022,3,parter,do wykończenia
303 945 zł,"Kraków, Wzgórza Krzesławickie, ul.Gustawa Morcinka","44,05 m²",2022,2,3,do wykończenia
252 858 zł,"Kraków, Wzgórza Krzesławickie, ul.Gustawa Morcinka","34,17 m²",2022,2,3,do wykończenia
370 045 zł,"Kraków, Wzgórza Krzesławickie, ul.Gustawa Morcinka","56,93 m²",2022,3,3,do wykończenia
322 320 zł,"Kraków, Wzgórza Krzesławickie, ul.Gustawa Morcinka","47,40 m²",2022,2,2,do wykończenia
267 912 zł,"Kraków, Wzgórza Krzesławickie, ul.Gustawa Morcinka","37,21 m²",2022,2,2,do wykończenia
385 686 zł,"Kraków, Wzgórza Krzesławickie, ul.Gustawa Morcinka","61,22 m²",2022,3,2,do wykończenia
323 272 zł,"Kraków, Wzgórza Krzesławickie, ul.Gustawa Morcinka","47,54 m²",2022,2,1,do wykończenia
265 185 zł,"Kraków, Wzgórza Krzesławickie, ul.Gustawa Morcinka","37,35 m²",2022,2,1,do wykończenia
374 418 zł,"Kraków, Wzgórza Krzesławickie, ul.Gustawa Morcinka","61,38 m²",2022,3,1,do wykończenia
324 632 zł,"Kraków, Wzgórza Krzesławickie, ul.Gustawa Morcinka","47,74 m²",2022,2,parter,do wykończenia
270 648 zł,"Kraków, Wzgórza Krzesławickie, ul.Gustawa Morcinka","37,59 m²",2022,2,parter,do wykończenia
369 840 zł,"Kraków, Wzgórza Krzesławickie, ul.Gustawa Morcinka","61,64 m²",2022,3,parter,do wykończenia
375 738 zł,"Kraków, Wzgórza Krzesławickie, ul.Gustawa Morcinka","56,94 m²",2022,3,3,do wykończenia
256 114 zł,"Kraków, Wzgórza Krzesławickie, ul.Gustawa Morcinka","34,61 m²",2022,2,3,do wykończenia
299 805 zł,"Kraków, Wzgórza Krzesławickie, ul.Gustawa Morcinka","43,45 m²",2022,2,3,do wykończenia
259 594 zł,"Kraków, Swoszowice, Opatkowice, ul. Jerzego Smoleńskiego","32,86 m²",2020,2,parter,do wykończenia
433 000 zł,"Kraków, Swoszowice, Macieja Dębskiego","53,81 m²",2018,3,2,do zamieszkania
509 000 zł,"Kraków, Swoszowice, Kosocice",80 m²,2018,3,parter,do wykończenia
430 000 zł,"Kraków, Swoszowice, Jugowice",77 m²,1994,3,2,do wykończenia
428 500 zł,"Kraków, Swoszowice, Opatkowice, Macieja Dębskiego","67,57 m²",2016,3,2,do wykończenia
447 000 zł,"Kraków, Swoszowice, Opatkowice, Macieja Dębskiego","66,96 m²",2016,4,1,do wykończenia
371 000 zł,"Kraków, Swoszowice, Opatkowice, Macieja Dębskiego","57,91 m²",2016,3,3,do wykończenia
347 652 zł,"Kraków, Swoszowice, Opatkowice, ul. Jerzego Smoleńskiego","64,66 m²",2020,4,1,do wykończenia
259 594 zł,"Kraków, Swoszowice, Opatkowice, ul. Jerzego Smoleńskiego","32,86 m²",2020,2,parter,do wykończenia
319 000 zł,"Kraków, Swoszowice, Rajsko, Osterwy","52,50 m²",2020,3,1,do wykończenia
399 000 zł,"Kraków, Swoszowice, Mieczykowa","51,43 m²",2009,2,parter,do zamieszkania
592 500 zł,"Kraków, Swoszowice, Borowinowa",79 m²,2013,3,3,do zamieszkania
433 000 zł,"Kraków, Swoszowice, Macieja Dębskiego","53,81 m²",2018,3,2,do zamieszkania
447 500 zł,"Kraków, Swoszowice, Opatkowice, Macieja Dębskiego","66,96 m²",2016,4,1,do wykończenia
426 500 zł,"Kraków, Swoszowice, Opatkowice, Macieja Dębskiego","67,57 m²",2016,3,2,do wykończenia
371 000 zł,"Kraków, Swoszowice, Opatkowice, Macieja Dębskiego","57,91 m²",2016,3,3,do wykończenia
